fingerprint, ipaddr, port
7E33C702C95FB4A3D2C203DB4A40D330C5029D81, 104.254.130.186, 8443
7E3A4A7AB82002CC6CA69FC21D46B88FA39DFE4E, 54.38.184.55, 443
7E4218D221C472C3A4E311ADEEFA792E922C1E23, 51.38.113.254, 9001
7E4218D221C472C3A4E311ADEEFA792E922C1E23, 2001:41d0:701:1100::dcf, 9001
7E47D28F07443B57F8262E1412936B3E258694A3, 152.53.15.144, 9001
7E47D28F07443B57F8262E1412936B3E258694A3, 2a03:4000:6b:9c:7830:35ff:fe23:d89b, 9001
7E598F32639F3B3C67750A0187505F43F8D7FB92, 81.182.253.73, 9001
7EEDD54E5457DA009E46C91BBF1F443DCEE01968, 144.76.159.218, 8443
7EEDD54E5457DA009E46C91BBF1F443DCEE01968, 2a01:4f8:200:32e6::2, 8443
7F0B0ACEEF829710E51CC3EE3A2A0E0C0993255B, 185.32.222.237, 9444
7F0B0ACEEF829710E51CC3EE3A2A0E0C0993255B, 2a0b:ee80:e:fefe::41, 9444
7F0DB55B8A38EBBCB1B2053BE302F061138EF210, 51.222.84.46, 9001
7F0DB55B8A38EBBCB1B2053BE302F061138EF210, 2607:5300:205:200::163a, 9001
7F302F0AACC76835768AF068849CA07D1CC38C5E, 185.177.127.34, 9001
7F35906CE8E33C7FB60E9EA12101AB4CBE13403C, 2.58.56.220, 8430
7F42AB6F55891982ED92121C631713A8FE584065, 185.220.101.69, 9100
7F42AB6F55891982ED92121C631713A8FE584065, 2a0b:f4c2:3::69, 9100
7F63491B9EA8E2EBDC5BC27D5CEF74A2A2DB3847, 89.58.18.210, 9001
7F63491B9EA8E2EBDC5BC27D5CEF74A2A2DB3847, 2a0a:4cc0:0:99:c44b:7eff:fe23:de3d, 9001
7F818150DDE369C72AB32E02419C961DBA839D7B, 195.122.183.170, 9001
7F818150DDE369C72AB32E02419C961DBA839D7B, 2001:1900:5:2:2::583a, 9001
7F844518369C1A572F3211F40D16F04D76F12878, 2.56.98.121, 9005
7FC6853385AC10CD4C74BFCED25B6C30F440A3C3, 202.61.236.66, 22
7FC96CE3E0726E841695288467A91DAED99FA0E7, 2.57.205.12, 9001
7FC96CE3E0726E841695288467A91DAED99FA0E7, 2001:470:70:17d::2, 9001
7FE441E277BE331F249DBF8971E5B3D39418845A, 45.141.215.114, 110
7FE7D3A5B11CCA6D2BC37F83B5674CF28F4B2FAD, 5.255.117.56, 9001
801EF80845848E685C4534A2408D32D5443187DF, 160.119.249.24, 443
8039659C27E3CB5155CD74FC8CA102BA825FA03B, 45.141.215.21, 9200
803BBA187F5277709D2BE1D8B647DB4EB28B8F21, 193.182.111.43, 443
804C045D11A27C70B089CCCCF5DE46B8279503A6, 92.247.48.183, 9001
804C045D11A27C70B089CCCCF5DE46B8279503A6, 2001:470:7337:10:14::, 9001
806E6AB6E4BCFFA3A37F837DE94AFF6EB18CE94A, 208.115.216.54, 9002
80914004BD527CE984A1576CA63AAA77944D9D2B, 205.185.113.180, 9001
80914004BD527CE984A1576CA63AAA77944D9D2B, 2605:6400:20:482:3920:1829:1839:1293, 9001
80A7B26CBDADE9CCEAEC648286CEA43C6AEA1903, 45.134.225.36, 10444
80AAF8D5956A43C197104CEF2550CD42D165C6FB, 193.11.114.45, 9002
80AAF8D5956A43C197104CEF2550CD42D165C6FB, 2001:6b0:30:1000::100, 9050
80DF58BB8F1540A71E3DA1590019BAB9D9D00F49, 192.121.108.236, 9001
80DF58BB8F1540A71E3DA1590019BAB9D9D00F49, 2a09:be40:28fe:0:4c8d:fcff:fe52:e27d, 9001
80E23F24D5BE0195D2827557D260D1676DEA5451, 74.82.47.194, 9001
80E23F24D5BE0195D2827557D260D1676DEA5451, 2001:470:1:908::9001, 9001
80F322ED0995F27CD26B5A9DE7B804F92E8ACA94, 45.141.215.95, 9100
80F5B32F7F2E92DE7A36C884F224E07010D33208, 143.47.244.209, 443
80F5B32F7F2E92DE7A36C884F224E07010D33208, 2603:c020:c008:fcff:36e7:a1ec:cc48:42d7, 443
81010358B4270DD1B357C6A5A8BCFB508F754549, 94.103.124.121, 9100
81010358B4270DD1B357C6A5A8BCFB508F754549, 2a05:b0c7:696c::1, 9100
8109F983EEF9A4394F316018E7FE73FD8CED1F6D, 66.179.251.201, 8443
8109F983EEF9A4394F316018E7FE73FD8CED1F6D, 2607:b500:430:8d00::1, 8443
81511D83022D8A0F385E79B4273F98AB64BC37D2, 85.25.2.6, 19001
81511D83022D8A0F385E79B4273F98AB64BC37D2, 2001:470:76b8:1::151, 19001
815AE924755F1E63986E434A92A88EA1F75A60A3, 179.43.128.16, 9001
816B9F9C383D0EA7DF939040D4D9FF563510F7FA, 185.220.101.204, 443
816B9F9C383D0EA7DF939040D4D9FF563510F7FA, 2a0b:f4c2:2:1::204, 443
818E88508AC998F1818EA04CCA9034C5A62876B5, 179.108.106.120, 6513
81A1D777C023EBB1DEE9E7FA8735629BA8F7497C, 185.225.69.91, 443
81A59766272894D27FE8375C4F83A6BA453671EF, 37.252.190.176, 443
81AE230D4E2915CC562C0D202D19B3F0F385144A, 23.111.189.202, 443
81B8222C107CC0AAB575B83BF98D2492DB1F609D, 194.34.132.51, 9001
81BCD545CD826E378D96BB5F4545D484D6BA74E1, 142.44.234.69, 53
81BCD545CD826E378D96BB5F4545D484D6BA74E1, 2607:5300:61:785:1:2:3:4, 443
81C1B8F8DEBAC577AB1BDE4C3EC55175F8AD3882, 5.196.4.91, 443
81C1B8F8DEBAC577AB1BDE4C3EC55175F8AD3882, 2001:41d0:401:3200::4012, 443
81C55D403A82BF6E7C3FBDBD41D102B7088900D9, 198.251.76.239, 443
81CBB1260140645450D8F599C8A9BDD289FF8530, 46.148.21.35, 9001
81D61DF58DC5EB83B6178CE9474B5CD694A44A48, 85.215.46.141, 9001
81E51505B73BA55C9DB981BD23130F8BC09C5DFE, 45.14.233.193, 443
81E51505B73BA55C9DB981BD23130F8BC09C5DFE, 2a0e:1580:1000::2dff:fe0e:e9c1, 443
81EDFBC8F6F5C7CF0ADD5F8E08BC8FABA04089C6, 185.220.103.5, 443
8208D2D50485E57B9F1C0F9958B66B2ABFB3954A, 185.254.96.139, 9000
8223DAE66759C0AD5BCC2857C02A2D8705BF7E77, 192.42.116.186, 9004
8223DAE66759C0AD5BCC2857C02A2D8705BF7E77, 2001:67c:6ec:203:192:42:116:186, 9004
8238952147AAD596A49540DD146215D5F5627913, 146.70.120.58, 9001
8245B302374EF3554EC7D9AED59D883638DBD628, 143.47.34.118, 443
8245B302374EF3554EC7D9AED59D883638DBD628, 2603:c027:8702:6dff:3bdf:efe8:3cdd:cb6, 443
824862C40A81327DE807F44A7DB9827A62B86B57, 37.252.255.135, 9001
824862C40A81327DE807F44A7DB9827A62B86B57, 2a00:11c0:1c:311::5, 9001
825365C44650897970F158574AF29D42A33DE541, 80.82.78.14, 443
8257411C95B2B8367F13FE5ED4BEE4F574940556, 82.223.1.192, 443
8257411C95B2B8367F13FE5ED4BEE4F574940556, 2001:ba0:1800:81ef::1, 443
826C85481CCB8496EC3E67A4A477C24808D74011, 198.251.84.237, 443
826C85481CCB8496EC3E67A4A477C24808D74011, 2605:6400:30:f174:cafe::, 80
827988742048E7FAA1AE88F3089EE8DCC1139D91, 54.37.39.31, 9001
827988742048E7FAA1AE88F3089EE8DCC1139D91, 2001:41d0:304:200::96df, 9001
8284C8A45D22F2981C4B6287C7FB4367116E7CCE, 176.9.38.121, 9100
8284C8A45D22F2981C4B6287C7FB4367116E7CCE, 2a01:4f8:161:353a::2, 9100
828EFC54AF1D0675E6F12F372E46CCE652674359, 185.241.208.206, 9500
829EC1AF85B89A4CD9E10C7271FEFF19A64C4A77, 185.220.101.43, 10043
829EC1AF85B89A4CD9E10C7271FEFF19A64C4A77, 2a0b:f4c2:2::43, 10043
82B86A2C052AF56CBCF1A4ECC4118FEAC3FBE849, 94.103.124.104, 9200
82B86A2C052AF56CBCF1A4ECC4118FEAC3FBE849, 2a05:b0c7:6978::1, 9200
82BE8FE716BC5D5147750274FAC88DAF352D03E3, 179.43.182.16, 9001
82CE42D04B5BA616E611E4758861C864B2ACFCA8, 45.141.215.63, 9100
82CF7288F69CB2107E9CD721D1E34D654E09AA87, 23.162.136.250, 9001
82CF7288F69CB2107E9CD721D1E34D654E09AA87, 2a12:bec0:540:104::a, 9001
82E2708957A41EDA0819EE1C5FFC3E2DC38B9FE9, 45.66.35.20, 1984
82F51CF025521F9827642B856BC0CCB72AFBAE64, 194.163.157.49, 443
831AA2AD749BB28CEC9F75A744F36D0621E4751D, 51.210.181.252, 4443
831DD5C974E0152DFDF731A694DEDBF4D0D5F5E5, 193.218.118.133, 9001
831DD5C974E0152DFDF731A694DEDBF4D0D5F5E5, 2a0f:e586:f:f::133, 9050
833024B3C4893AF10663483F28C51E6CA6BD6508, 185.220.101.197, 443
833024B3C4893AF10663483F28C51E6CA6BD6508, 2a0b:f4c2:2:1::197, 443
8330C8C52A4DC562135369D317D86887BBFE1685, 131.153.152.122, 443
83394E5B57988EFAD5102F1AF0E19E6FFCF8842A, 94.102.51.15, 9080
83721D5AE526BBF18C19C969B166EB5A559E36A2, 185.220.101.141, 11141
83721D5AE526BBF18C19C969B166EB5A559E36A2, 2a0b:f4c2:1::141, 11141
8377F64D31B1B551AA3D8F7D4482192CA3292FED, 185.243.218.61, 9004
8377F64D31B1B551AA3D8F7D4482192CA3292FED, 2a03:94e0:24d4::6, 9004
83793BE6A26F50A94636D04461920C57A8351C07, 23.154.177.8, 443
83921726486B9A4F6327FEBE521303B26A3CE4EB, 185.220.101.67, 9000
83921726486B9A4F6327FEBE521303B26A3CE4EB, 2a0b:f4c2:3::67, 9000
8393C18C894EA579B047EBBA322633C78DBA647C, 193.26.115.43, 7430
83AADC17E539E7A0B3CF0DD9B4E58C3ABD268CA7, 135.181.213.163, 443
83AADC17E539E7A0B3CF0DD9B4E58C3ABD268CA7, 2a01:4f9:3a:2b96::, 443
83C6A1B3F5A6277B41712E8A652D783B4FC170DE, 185.177.229.15, 8080
83C6A1B3F5A6277B41712E8A652D783B4FC170DE, 2604:86c0:f001:d:9bcf:752:ec9e:abba, 8080
83F02FD5FEA0B87A6FB18EEC52E3006766E1E92E, 146.0.36.87, 9003
83F705DC72181CA4F388269D930CABE5E6508320, 94.103.124.121, 9200
83F705DC72181CA4F388269D930CABE5E6508320, 2a05:b0c7:696c::1, 9200
841A6A7A53432F8A6B36D6A3083FE0E29899469C, 188.68.40.180, 9001
841A6A7A53432F8A6B36D6A3083FE0E29899469C, 2a03:4000:17:82:d4ac:5fff:fe6f:f2fe, 9001
8438621369CEA0A873247BFF5D6502861461AAF1, 2.57.122.58, 9500
8449C8642A9C9A2C2B2218BB26EE26233690E501, 162.251.116.10, 443
844AE9CAD04325E955E2BE1521563B79FE7094B7, 192.87.28.82, 9001
844AE9CAD04325E955E2BE1521563B79FE7094B7, 2001:678:230:3028:192:87:28:82, 9001
8453A2131200B0973A5FE8F60DA3859C0F486B30, 50.118.225.161, 8443
8453A2131200B0973A5FE8F60DA3859C0F486B30, 2a0f:ca80:1337::9969:dc10, 8443
845830EC922D18373AB31193D17A621FAD9C5AC5, 174.21.166.25, 10888
8470EAB36524CA781989E15F04CA6B8F52326554, 179.43.134.242, 443
848ED97AA17BD3D06C92549AAF68CAD5FBE23BFF, 2.204.220.191, 9001
849626A2A3DD1364E8C51423D6F3213A3AE16FFD, 104.192.3.74, 443
849626A2A3DD1364E8C51423D6F3213A3AE16FFD, 2605:aa80:0:9::3, 443
8499AF5D981904BDD4A76737B790DCC97AAF09D6, 185.164.138.198, 9101
84A9473665250B752B621892834E71EECBD610FF, 54.38.33.66, 9001
84A9473665250B752B621892834E71EECBD610FF, 2001:41d0:401:3200::c3e, 9001
84BAD35BC84E6D594506EFC0D1182CA81CBF898B, 45.94.31.180, 443
84E91F432CB3B46ECF5AF372F8BB534395842A86, 176.9.61.78, 443
84E9A6110F9D4DB7727DCEF5AFD5D05CCEEC627C, 199.184.246.250, 9090
84E9A6110F9D4DB7727DCEF5AFD5D05CCEEC627C, 2620:124:1009:1::171, 9090
84F3A0D8B8E7176A01FFDAE08350FC241A119D18, 185.254.96.139, 9200
8516ABA70376405AF6A620BDD4EF4E4761950DF5, 94.103.124.107, 9000
8516ABA70376405AF6A620BDD4EF4E4761950DF5, 2a05:b0c7:6841::1, 9000
85186D4C2F0E4257C83001D58D6FAB1AF93AA227, 107.189.14.4, 9000
85186D4C2F0E4257C83001D58D6FAB1AF93AA227, 2605:6400:30:ea52:4246:fb82:f36c:8ede, 9000
852E575AB1E18815595112414879734F8DFA6952, 85.10.240.250, 443
852E575AB1E18815595112414879734F8DFA6952, 2a01:4f8:141:282::3, 443
85404616E15768DC9368303FB63255786AB1DC2B, 94.177.106.41, 9001
8562FA385BA69A96CA2BB701C79E7F2F3A9FBCFB, 89.163.152.213, 8443
8562FA385BA69A96CA2BB701C79E7F2F3A9FBCFB, 2001:4ba0:cafe:6af::1, 8443
85675E1E97BA427C14D182B643F70677712B62E0, 45.138.16.222, 8100
856B7EFB7E09D02A29DD2FF024B7E1EFE21FE9EB, 188.68.46.245, 9001
856B7EFB7E09D02A29DD2FF024B7E1EFE21FE9EB, 2a03:4000:22:175:a452:acff:fefc:987f, 9001
856E819D341845F2FA984B28CC4A1378FCC7C58B, 185.150.189.243, 9100
857D506EC94ECEB409171E5F8DBFC6E9A2244A1C, 95.142.102.58, 9001
8595C523AD191909F4146E4601081EE109B19023, 195.205.30.250, 9001
85C9E4FFF9B69D43CC54FCC706DAC8554C6C9580, 147.135.65.26, 443
85CDBC7ADB15D5B64FB4C5989CD510F6869F9206, 85.208.69.66, 9001
85CDBC7ADB15D5B64FB4C5989CD510F6869F9206, 2a09:8340:55d0:4542::1, 9001
85D141F0B127C9517A8C88B15D21F622954AA6AF, 185.196.220.82, 9001
85E4078718A36055A333CD9F208EFF9482DCFE10, 15.204.245.166, 9300
85E4078718A36055A333CD9F208EFF9482DCFE10, 2604:2dc0:101:200::3002, 9300
8615A53FDCE0AEE226D1B78FA90EA98E8C72189D, 5.9.137.167, 9010
861BCFDD148973985E7FE97C7455C9E4AC4E13BE, 157.90.212.53, 443
861BCFDD148973985E7FE97C7455C9E4AC4E13BE, 2a01:4f8:252:194b::2, 443
8639695AEA99C5F3B4CA164D6B12BCC3830FDF6C, 192.42.116.187, 9002
8639695AEA99C5F3B4CA164D6B12BCC3830FDF6C, 2001:67c:6ec:203:192:42:116:187, 9002
863C25C1D739CE6F5E40D881D9769F3DF6ADDF96, 216.146.27.106, 9001
863C25C1D739CE6F5E40D881D9769F3DF6ADDF96, 2604:7a80:1000::c47f:30ad, 9001
863EACF0EF7F1D0A3CB1BF0B2FB15DF3221F88A0, 23.137.254.14, 5001
8646226690C1D4F2DDC3021F89909A26A8C32A27, 51.75.70.246, 443
8657A9B481BA39A60C29E49AFAD5CE5523677812, 107.189.4.12, 9000
8657A9B481BA39A60C29E49AFAD5CE5523677812, 2605:6400:30:f51a:f826:ecfc:47b6:92a9, 9000
86592C7B50D952634852C814FA43C745EE55F947, 142.44.187.223, 9002
8685AC3A25AA0D4ECAAE80835342B1ED011E47A2, 179.43.139.213, 9001
868D28B145A379BE094390A52E61C063A891A1EB, 15.204.11.249, 9001
868D28B145A379BE094390A52E61C063A891A1EB, 2604:2dc0:202:300::1f, 9001
86B7A15398AE36CD050A4FCFA1D93D07C5E628FD, 161.97.132.254, 9001
86D924EDE1498B4E1DD08D2260F3E9FE454012E1, 193.30.123.113, 443
86D98BB659A7EE58F7185EF310358D435F1A32AC, 185.241.208.206, 9700
86D9CD7032FC0A6E86D1D93C05E55B85B907241A, 23.155.24.6, 9007
86D9CD7032FC0A6E86D1D93C05E55B85B907241A, 2602:2e6:0:6::, 9007
86FD3E9304EDE0BBE0EEF6515FB83F62D45168DB, 192.42.116.187, 9001
86FD3E9304EDE0BBE0EEF6515FB83F62D45168DB, 2001:67c:6ec:203:192:42:116:187, 9001
87006E1E38EE1D35BFEF75C1FBD214B704963DC3, 193.189.100.205, 443
87006E1E38EE1D35BFEF75C1FBD214B704963DC3, 2a0f:df00:0:255::205, 443
8712E17FBD0D6BBAB60E3E897B326FAE51E15B09, 107.189.12.52, 443
871E9A896D48E2884DC6A90462BBE12A46C4E239, 155.248.227.210, 9002
871E9A896D48E2884DC6A90462BBE12A46C4E239, 2603:c023:4003:7f43:6162:6161:6c54:6f72, 9002
872108C52C52CC10217A351C883E991AEDF7C470, 135.125.89.25, 443
8748A5C2CE8BE8B6099011DABBD736DBA1FABD61, 185.220.101.37, 10037
8748A5C2CE8BE8B6099011DABBD736DBA1FABD61, 2a0b:f4c2:2::37, 10037
87686D149315458DD54AF4C43925D94CF2CBAE72, 45.138.16.230, 7100
876BA5C41AB7F4A8A99AACAB980C081DBA61711B, 193.189.100.206, 443
876BA5C41AB7F4A8A99AACAB980C081DBA61711B, 2a0f:df00:0:255::206, 443
876C7CE43774366250D3E768E690DAB9D4B5D5A3, 37.218.242.26, 9001
8788536C2CECE11BAB8A1A8B7F6E3CAD7FFA8DF6, 185.220.101.88, 9000
8788536C2CECE11BAB8A1A8B7F6E3CAD7FFA8DF6, 2a0b:f4c2:3::88, 9000
878A7C4AD1D0D916312CF934423AAA4F4969F95B, 130.61.16.129, 9001
87B3557F3E792217E2BC4E9923EACA4AEC5BA9C3, 90.191.149.114, 9001
87BBCBA3E1A59BC7E2569C058FC716F6CF3642F7, 2.57.122.179, 9300
87DBC90DDA72B9751B021A237D5A173D06F7A409, 5.189.253.159, 9001
87E8E60A87901FF5EE41EC017993A935692D865C, 144.172.73.6, 443
87E8E60A87901FF5EE41EC017993A935692D865C, 2a12:8641:3:12::, 443
87FE1FF823E8E1359D2EE80B9B31B3B358BEE212, 81.169.134.23, 443
87FE1FF823E8E1359D2EE80B9B31B3B358BEE212, 2a01:238:439a:1900:43d6:a3e4:9968:9811, 443
8810D58BDEA2764B0F9A886E0FB983096F833B2C, 46.38.248.163, 9001
881CC97BF7BA6B2A150931CEBD9F2A2DA5434D0A, 185.220.101.136, 11136
881CC97BF7BA6B2A150931CEBD9F2A2DA5434D0A, 2a0b:f4c2:1::136, 11136
885610C872054E31A34CE14C9F21754414B42236, 93.245.55.238, 9001
8874837F5BCBE7A2AAB03B0F8682D6949571D6A2, 85.93.254.36, 60443
8874FCA3EBEC6A79C6CDBEEF3E5D5150952C8020, 135.148.50.253, 80
8874FCA3EBEC6A79C6CDBEEF3E5D5150952C8020, 2604:2dc0:101:200::b63, 23
887F0FEF914BA50D78A51563DBFD7F6D886617D7, 23.135.248.232, 443
889944F540C155E7E32C909B9E1424677689AD4D, 51.81.93.37, 443
88BCA446532862CD8C71760BBBAADC5E4DBBE3E2, 15.204.220.109, 8443
88C5673397DE2D8A530D5B07450E92A30F2DD661, 88.150.25.53, 9031
88C58633C9537A2E0F93A5EC09BDF40FC3247715, 87.236.195.198, 443
88C8F99559FEEB7C29E2EB196AACD734390D6289, 92.246.84.133, 446
88C8F99559FEEB7C29E2EB196AACD734390D6289, 2a0d:c2c0:1:4::2, 446
88CF8D42D49B7C8E9D03ABE5DAE7AF25E9902008, 82.149.227.125, 9001
88CF8D42D49B7C8E9D03ABE5DAE7AF25E9902008, 2a01:440:108:11:82:149:227:125, 9001
88D31EC57EBD4377EA7F4CC8284125B0F968DEF5, 174.34.132.72, 443
88D5F0BD87F9BC1A96FCBFDCEDB1C0E6BAB1D14E, 92.35.20.70, 1025
88D5F0BD87F9BC1A96FCBFDCEDB1C0E6BAB1D14E, 2001:470:dd6d::21, 1025
88D6A3C0FC28EAE6B9AD0BA1082223C03C1B32FA, 137.74.119.109, 9001
88EBD026267EF713D027EF271342D61867DA6275, 94.103.124.46, 9000
88EBD026267EF713D027EF271342D61867DA6275, 2a05:b0c7:6cd8::1, 9000
88EF3F81A4936A3D5C619F852C70A2A673FA754A, 193.218.118.89, 443
88EF3F81A4936A3D5C619F852C70A2A673FA754A, 2a0f:e586:f:f:baa4:d491:90be:dca5, 443
88F648416D1D9C4759A4D68C051B4EE163524CDF, 84.54.51.86, 443
88F648416D1D9C4759A4D68C051B4EE163524CDF, 2a05:b0c7:63bc::1, 443
891E7242436E0EF892C0865B1373E88BEB2A763C, 107.152.46.201, 9001
8921CB0ECEA669EEF8A2FD20537D58A676F47228, 94.23.148.66, 8000
892A827BF67DB270E303677A33FE577069DDE558, 104.244.74.97, 443
892A827BF67DB270E303677A33FE577069DDE558, 2605:6400:30:f8b5:620c:dc25:c624:aafd, 443
89376A85B28BE960E559CDCA1158388F511CB195, 23.137.254.14, 444
8943A5C398CB30A5E5AD497BEFA8CDB369261A32, 194.163.182.63, 443
8943A5C398CB30A5E5AD497BEFA8CDB369261A32, 2a02:c206:3013:4077::1, 443
8946A6DF82988E64BF82DEDFFFF3D85C6C902963, 45.138.16.249, 443
896364B7996F5DFBA0E15D1A2E06D0B98B555DD6, 198.50.223.16, 443
896364B7996F5DFBA0E15D1A2E06D0B98B555DD6, 2607:5300:203:7ac5:198:50:223:16, 443
89691BF00E6EE1885530C45C5946A8CF6066E17B, 79.45.207.30, 52784
896B61543B5EB7FD4A9C725A08EA33E3BDF37DCF, 45.145.166.104, 9100
896B61543B5EB7FD4A9C725A08EA33E3BDF37DCF, 2a04:ecc0:8:a8:4567:801:0:1, 9100
8970A3544290D671DCBD9B96C0EDD658E16F7428, 107.189.5.25, 9001
89999C2F1D64A4620FC0CD601FC44C5F8E736286, 15.204.142.37, 443
89A8DA93BE09D743563CD3EA7B2682F06F8FA321, 2.58.95.38, 9000
89BF7D5316CD77E001547B497BD948C2362B9B30, 95.214.53.96, 8445
89BF7D5316CD77E001547B497BD948C2362B9B30, 2a03:cfc0:8000:7::5fd6:3560, 8445
89C7E852CC2FA537ED78775ADC3BEA24672B4154, 51.15.59.15, 443
89C7E852CC2FA537ED78775ADC3BEA24672B4154, 2001:bc8:1600:472a::1, 443
89ECFA01219A76D222EDD68BF3EEB1DCC3A8D2B3, 23.141.40.7, 9001
89ECFA01219A76D222EDD68BF3EEB1DCC3A8D2B3, 2620:b0:2000:102::7, 9001
89EEEFA5880FA551586091524654BDE14792A812, 51.77.90.246, 8081
89FA0368A90F8ADE4556044AB584B8D7FB1B72A5, 135.181.172.198, 87
89FA0368A90F8ADE4556044AB584B8D7FB1B72A5, 2a01:4f9:3051:13ca::4, 87
8A02B09998F74FFE287CB928937E070CA57F1854, 45.138.16.107, 110
8A122D9B896225EA9DBBF40C47E74F82160FA7DF, 46.20.35.116, 443
8A169EB231D1CCF2F8A9705F8F7C9808AAA32257, 176.123.8.5, 9001
8A1BEBF66424DB79FBFA11878AD2F535240B2B4B, 193.41.226.216, 9300
8A2EF54E5D9DE42283FDC1DE766870880183E7AB, 93.95.230.54, 9001
8A3456AFE582D0CB0E530691B1844E817AB2FEC5, 88.216.223.2, 1337
8A3456AFE582D0CB0E530691B1844E817AB2FEC5, 2a0e:97c0:0:1::1, 1337
8A485942A1A68D0128AB99BAEB00FC1C00054196, 206.75.30.189, 443
8A493BD341F76260A54F0B6A81D1101EAD360413, 77.253.223.171, 9001
8A4D5D72CD3EEE744E9115C6B92E7AC95412291E, 88.209.197.220, 9001
8A522F30A3CEA7C692A0418C936232BA2E54F8B3, 107.189.5.121, 9000
8A522F30A3CEA7C692A0418C936232BA2E54F8B3, 2605:6400:30:e948:4cee:191b:1e55:25b3, 9000
8A5ACFC8FDF21A3D836DB7ECEBA6538392F496E6, 198.251.88.18, 8080
8A5ACFC8FDF21A3D836DB7ECEBA6538392F496E6, 2605:6400:30:f174:42:42:42:42, 443
8A5E7C2D09835974B4D58252BAD51FD8AD54F9CE, 85.214.42.55, 9001
8A5E7C2D09835974B4D58252BAD51FD8AD54F9CE, 2a01:238:430f:600:5628:8879:3e0c:7547, 9001
8A5EFB7BF172104441B5C5F5A047D92D9C70BA37, 51.68.185.82, 8080
8A8E88944FEC21DC4DFEB8531D614E1AAF46DDFD, 185.243.218.204, 10443
8A8E88944FEC21DC4DFEB8531D614E1AAF46DDFD, 2a03:94e0:24a1:dead::1, 10443
8AA75B47426A2FAE3075AF6EBC2ABDEE02FAD58F, 45.141.215.111, 9100
8AB766FB1BE54669559B82165964B8D79DA80119, 107.189.30.236, 9100
8AB766FB1BE54669559B82165964B8D79DA80119, 2605:6400:30:f5a3:5bb1:af4e:c969:c73e, 9100
8ACD73BD9BDD5E5AFC97169C5837C5E0F732A2CF, 82.165.244.94, 2424
8ACD73BD9BDD5E5AFC97169C5837C5E0F732A2CF, 2001:8d8:1800:858a::1, 2424
8AD12BDB0CD1A1DF7FE38B97D649A46B73275D2B, 92.249.143.119, 9001
8AD14168078AED9490140633F71867670ECCE1E6, 146.19.168.223, 9100
8AD14168078AED9490140633F71867670ECCE1E6, 2a04:ecc0:8:a8:4567:152:0:1, 9100
8B0C858DD20236104D6981F3F95201EF732BF0BF, 89.58.17.212, 7444
8B0C858DD20236104D6981F3F95201EF732BF0BF, 2a0a:4cc0:0:e35:c4dd:60ff:fe34:7d02, 7444
8B188CA8AC660A2E4008D8FDD72C37E10B1F3B09, 45.66.43.3, 9781
8B31226353E33A49D43A0140F05AA056337E8578, 5.182.86.212, 443
8B31226353E33A49D43A0140F05AA056337E8578, 2a12:5940:144f::2, 443
8B4451E34FE950EB34C523CAC24731D519E76805, 198.84.192.247, 8867
8B4451E34FE950EB34C523CAC24731D519E76805, 2607:f2c0:f200:b02:64bc:b0eb:40ab:6573, 8867
8B4ECB759D13BF6778ACAA52D666EB2A3E7D2EED, 91.223.82.197, 9001
8B5E06920FC722CD33022AEEAF4D103CF60D65BC, 195.154.168.209, 9100
8B67321D615A8487044C44722654285E6D3C5763, 45.141.215.56, 9000
8B68FACB39F197F56B4D18B3C4B6E2AF5AB34558, 46.105.29.246, 443
8B68FACB39F197F56B4D18B3C4B6E2AF5AB34558, 2001:41d0:401:3200::31de, 443
8B70848F74BD5A90F6B9E0CB555E7D8C18FF325F, 45.138.16.230, 8430
8B724FD5B8CA3DC079A96A4E16CF829CFBE6109A, 174.21.166.25, 9888
8B7E9A8EB94E950DAA2FE8082ECD722220B6C70F, 174.128.250.166, 443
8B889E04C60E30D511013189D3C2ADCE522E1F3C, 190.2.133.227, 9001
8B8CC31223D5E9C413C4E025940B59F7FFF27483, 185.241.208.202, 9500
8BB55A3AFBB7E5D9EB83215DEC8F219E68DF9B6D, 95.110.254.231, 443
8BB55A3AFBB7E5D9EB83215DEC8F219E68DF9B6D, 2a00:6d41:200:2::e7, 443
8BBA3623CD5404A8F173DC4CC9EBBE3B09D967F1, 89.58.26.216, 143
8BBA3623CD5404A8F173DC4CC9EBBE3B09D967F1, 2a03:4000:62:8:c855:23ff:fef6:50ee, 143
8BCC134CA1EA40BD8236B8493CF8D9C20E03CF2D, 193.105.134.155, 443
8BDBE498180C41249D3230FC5092CB3EB5A62482, 72.167.47.69, 443
8BDBE498180C41249D3230FC5092CB3EB5A62482, 2603:3:610a:5050::, 443
8BF4E024210FF5DB1D7A4AFEBE11B48C73BFE779, 92.205.129.7, 21
8BF4E024210FF5DB1D7A4AFEBE11B48C73BFE779, 2a00:1169:119:b120::, 443
8C25BA134D579B8AAF420E01215EB2CF06AAE907, 195.176.3.24, 8443
8C25BA134D579B8AAF420E01215EB2CF06AAE907, 2001:620:20d0::24, 8443
8C2C92C36BF96EC3D09B78B574FF09497CA09C94, 89.163.231.179, 6969
8C2C92C36BF96EC3D09B78B574FF09497CA09C94, 2001:4ba0:cafe:72::1, 6969
8C612213C4B5C154FA90847F36FBF36DB78AB1AC, 185.225.69.90, 443
8C7A9811CC6C1664F42D9C2BD88C1444FCE79D42, 87.236.195.203, 53
