fingerprint, ipaddr, port
D8C72A73041306A18EC36D39A29A6B281CB2BD27, 2001:41d0:701:1100::cb3, 9001
D8D0A3C8AEBFA9AB9EE4C168EBFC7D1EC7660861, 72.106.7.250, 9001
D8D6948EFF23B9DB97E19163DEB0FEABEE683E2C, 23.93.164.234, 4433
D8DA1E4661DA6A7970C961AC1948EE3C469F4751, 91.208.75.239, 443
D8DC74A55BCCD06DF9DF6E3F0568809D3B2973BB, 45.138.53.239, 9001
D8EA105E79803FB0040A8C2A676D93DAEA2CFFF0, 185.117.82.71, 9001
D8EA105E79803FB0040A8C2A676D93DAEA2CFFF0, 2001:67c:21bc:1e::1:1, 9001
D8F3B0A19A71FA8BACEC4B36E0A8645EEFF01E6F, 132.145.62.236, 1234
D8F4634366466972842F5102FE44738326E43DF0, 88.99.145.25, 9993
D8F4634366466972842F5102FE44738326E43DF0, 2a01:4f8:10a:295e::2, 9993
D8FF7FD41AC5FF9558E08EE4AFD5E9AC7DFFE27A, 45.158.77.29, 9700
D8FF7FD41AC5FF9558E08EE4AFD5E9AC7DFFE27A, 2a04:ecc0:8:a8:4567:491:0:1, 9700
D90A78790098F7C0639DC2D3A8016948EAE5E2B1, 50.99.155.46, 443
D90C4C30757CC96A5E1C7DFA5407E4BEA16CAE48, 84.196.6.43, 9001
D90C4C30757CC96A5E1C7DFA5407E4BEA16CAE48, 2a02:181f:0:121:1dc2:d3c5:1a04:ef05, 9001
D93851799000BBAE4E002921922DCACB85BC3B2D, 54.39.68.9, 444
D93A701CE7F75F882F7A12422BE13F317912101E, 45.134.226.157, 9001
D941D380E5228E7B4D372AF4D484629A96DC48B9, 158.255.212.178, 8443
D941D380E5228E7B4D372AF4D484629A96DC48B9, 2a03:f80:ed15:158:255:212:178:2, 8443
D947623B30C9D6E142E7D90FC7368B1A2A4F5045, 51.75.64.23, 9001
D947623B30C9D6E142E7D90FC7368B1A2A4F5045, 2001:41d0:701:1100::205a, 9001
D951B3F560D2EBFD573C4C5966A29A07351FD056, 194.61.121.11, 8443
D951B3F560D2EBFD573C4C5966A29A07351FD056, 2a10:1fc0:e::b703:1a73, 8443
D9575D60931718D0CF5B6AAE9C547F7775FD33C9, 140.238.101.233, 9001
D958369C44B8E06DC7ADD868A55C7717ECD70336, 132.226.61.56, 44356
D95980C15F79E094AE255BA8F1B57FD6C81F2B54, 200.122.181.78, 443
D969A8D985DF5FC63454BB4E130E81B1C32ED4CD, 185.243.218.110, 10443
D969A8D985DF5FC63454BB4E130E81B1C32ED4CD, 2a03:94e0:243a:dead::1, 10443
D96B40F12E1E198107502A003D08C336E996A314, 187.131.158.250, 9000
D96EAFBAE84CF881BAED1662B6069B7575AD906B, 90.177.163.77, 9001
D96F0F4357F9244FB7DDC74E1D3B13536523180B, 129.213.53.128, 1337
D972B9A1CBC6E6E49B9A271C1D40E34640E43356, 185.223.53.3, 9031
D97D3472E23D8CA4DC0BD2ECAE6E82AE5DDF3341, 89.58.1.100, 9001
D97F6C950EF607B9D84E5CC040C771A692188194, 195.201.103.59, 3333
D98410F9025F3B668987E941426228AB31D3D649, 78.31.228.154, 9050
D9997BF64103892CDB7ED08CA48E93B69393DFD4, 185.22.155.168, 8081
D9997BF64103892CDB7ED08CA48E93B69393DFD4, 2a00:b700::2ab, 8081
D99A6995034BBF8F9BA228244D7435EB8D983B2E, 95.176.157.168, 9001
D99BCDDA7B218FE05198BAA7B84E7EB814151A0B, 109.104.152.167, 443
D99C1B71418A1D898C9416735BCF5068B1071613, 185.207.107.98, 443
D99C1B71418A1D898C9416735BCF5068B1071613, 2a03:4000:1e:119::1, 443
D9BE4EE032E43CA43413F8E6715EBD7CE08D65FE, 109.70.100.1, 9001
D9BE4EE032E43CA43413F8E6715EBD7CE08D65FE, 2a03:e600:100::1, 9001
D9C55AC5549BF4940BE0ABBBE0E34CCC8D6D06E5, 54.36.101.21, 9001
D9C55AC5549BF4940BE0ABBBE0E34CCC8D6D06E5, 2001:41d0:304:200::9dce, 9006
D9CD0C9CE39E91C2996A016A6356FBF4970D96C6, 45.141.215.111, 9200
D9D6C35E932FEF7100A00C99C199356E82DAB7E6, 37.157.197.143, 443
D9D6C35E932FEF7100A00C99C199356E82DAB7E6, 2a02:2b88:2:1::2f0f:f001, 443
D9DFE8BC49FA78D75863A45436E8FCC515D37866, 82.223.2.134, 443
D9E4F7FA740152EBD98C3DE7525F488E7CA859FA, 50.7.115.67, 9001
D9E8DF2FBB4AD486F2DED7CFA81F6A48FBAF2745, 45.141.215.114, 9100
D9F9DEFE873F9C8ED832652B8490594095562E41, 74.208.189.124, 443
DA08BFCBC29828E22997BA8F7858A16476EBA5F3, 192.42.116.185, 9007
DA08BFCBC29828E22997BA8F7858A16476EBA5F3, 2001:67c:6ec:203:192:42:116:185, 9007
DA14C10037B017D8B4FF7C5C34888DA7DBED0B05, 172.98.195.205, 32122
DA14C10037B017D8B4FF7C5C34888DA7DBED0B05, 2607:5600:c6:226::1, 32122
DA15AB8BDDCA1A8F8C5189264BA44A33FFDB2039, 208.115.218.134, 9000
DA1B8B8D617909902572790CE8BB99DA502C6485, 205.185.117.149, 443
DA1B8B8D617909902572790CE8BB99DA502C6485, 2605:6400:20:3ea:c2a3:1162:7224:e5df, 443
DA1DF0A885689D983F500A7879412DF8F6362785, 85.204.116.100, 23007
DA27570DEA91901889829E3FF82B14013B494232, 130.162.211.231, 443
DA27570DEA91901889829E3FF82B14013B494232, 2603:c020:800e:7a7e:d86:3260:da4b:eedb, 443
DA284A125990ABD7BD8AEE367D88C784A5EBBB20, 152.89.107.62, 9001
DA284A125990ABD7BD8AEE367D88C784A5EBBB20, 2a03:4000:39:98:c4a8:fcff:fed3:8505, 9001
DA2D1917C1AA987EFF812720ADFDEA3A14067C29, 185.181.229.91, 29093
DA32E22C221EE70C0BBF7A06F27984B6B9BD6440, 192.42.116.176, 9002
DA32E22C221EE70C0BBF7A06F27984B6B9BD6440, 2001:67c:6ec:203:192:42:116:176, 9002
DA45B31898EDEBC5F6DB39F5BC0DB5FC693FCEFE, 185.220.101.65, 9100
DA45B31898EDEBC5F6DB39F5BC0DB5FC693FCEFE, 2a0b:f4c2:3::65, 9100
DA4A21735C485E350E6CF50D8771A5725F05DCFB, 185.220.101.171, 30171
DA4A21735C485E350E6CF50D8771A5725F05DCFB, 2a0b:f4c2:1::171, 30171
DA4E07DF65EE885F7C57113AB3E4737DD63D315A, 192.42.116.182, 9003
DA4E07DF65EE885F7C57113AB3E4737DD63D315A, 2001:67c:6ec:203:192:42:116:182, 9003
DA506D11F5371B6474EE9AD1C0EDA8189D4702FD, 89.58.32.67, 443
DA506D11F5371B6474EE9AD1C0EDA8189D4702FD, 2a03:4000:64:e83:c491:b8ff:feb0:f90e, 443
DA508C0B304AF24BF4C9C697674DAB65A1916F0D, 45.138.16.42, 8430
DA5207D1EF49621B326ED754940732BD507DB8A9, 45.32.4.66, 9001
DA5207D1EF49621B326ED754940732BD507DB8A9, 2620:6:2000:104::a, 9001
DA5C9A58DBD49E83821BC56FCBC8AD9209680CA3, 199.249.230.188, 443
DA5C9A58DBD49E83821BC56FCBC8AD9209680CA3, 2620:7:6001::188, 80
DA6290D57B110BE08E833EDD8B7C3026F56723C4, 66.70.227.44, 443
DA661D5797E3228B17F1C6F1007AB9E5F8D4DA1C, 45.32.81.8, 443
DA661D5797E3228B17F1C6F1007AB9E5F8D4DA1C, 2001:19f0:6001:3ea3:ec4:7aff:fe8f:691b, 443
DA71126E1D0B11605533B7AD399DD5A7EC8E2F0E, 45.80.171.18, 9001
DA71126E1D0B11605533B7AD399DD5A7EC8E2F0E, 2a10:3781:1f::5, 9001
DA77AAFE0CC38DB958432B45910F47714D614AA8, 199.249.230.154, 443
DA77AAFE0CC38DB958432B45910F47714D614AA8, 2620:7:6001::154, 80
DA78CA7A09B084852194A70249707A15D5693B4C, 192.42.116.194, 9002
DA78CA7A09B084852194A70249707A15D5693B4C, 2001:67c:6ec:203:192:42:116:194, 9002
DA84D41783BBB6058CB9DF8C90697E8D5EA647C3, 85.3.240.142, 9001
DA84D41783BBB6058CB9DF8C90697E8D5EA647C3, 2a02:1210:4a5a:3a32:dead:babe:beef:cafe, 9001
DA8C5E4FA4599137C2664E472A2CFC81B4869719, 185.220.101.26, 9001
DA8C5E4FA4599137C2664E472A2CFC81B4869719, 2a0b:f4c2::26, 9001
DA8E3E716CB9985095C17BD549BBAF999A8B5D1A, 37.221.197.245, 9000
DA8E3E716CB9985095C17BD549BBAF999A8B5D1A, 2a03:4000:9:9c:2837:19ff:fe72:cc69, 9000
DA91C260D6A78F748BDF17131A1F1D18443BE1EB, 51.81.209.101, 443
DA91C260D6A78F748BDF17131A1F1D18443BE1EB, 2604:2dc0:202:300::581, 443
DA9ABAEA49FBF9E75E9EC020380E361688A3B23E, 185.220.101.5, 9004
DA9ABAEA49FBF9E75E9EC020380E361688A3B23E, 2a0b:f4c2::5, 9004
DA9ADB1C3B9B9B379278B59FC058FD673F57EF39, 194.26.192.77, 7430
DA9DCFFAD1C4A9B8302293D3E4719D8155F31DEE, 85.195.254.239, 65001
DA9E02BB8080E473157052F70439B7886AA8569D, 93.177.67.43, 9001
DA9E02BB8080E473157052F70439B7886AA8569D, 2a03:4000:38:4c9:83c:c0ff:fe61:fadf, 9001
DAA0FB9CBD3C751D0138E9B2827A29D425C88F0E, 192.42.116.197, 9005
DAA0FB9CBD3C751D0138E9B2827A29D425C88F0E, 2001:67c:6ec:203:192:42:116:197, 9005
DAAB601DF929DD28C115EA7621A0FA46CF5E4DD0, 144.48.81.149, 443
DAAB601DF929DD28C115EA7621A0FA46CF5E4DD0, 2a06:8184:1:62::a, 443
DAABB04E4E3336B336B2523D5448DA8B0A43BD7A, 54.36.99.69, 9001
DAABB04E4E3336B336B2523D5448DA8B0A43BD7A, 2001:41d0:302:2200::220b, 9001
DAB09C9C6118A8FD61F91C1186B2CF84A1467B3B, 94.23.76.244, 9001
DAC0FD4D1A6D18ABF95AF248935EC56F46E5A921, 199.249.230.165, 443
DAC0FD4D1A6D18ABF95AF248935EC56F46E5A921, 2620:7:6001::165, 80
DAC16D3D042B6DED33EA7FD49E9CDB42B9249011, 88.25.64.234, 9001
DAC7BBF1F2F92E748B1EB59B950674E2C39FEA51, 179.43.159.198, 9001
DAD11910D00BBDBE51C69B438F22C405910F24AC, 150.136.171.160, 443
DAD11910D00BBDBE51C69B438F22C405910F24AC, 2603:c020:4010:467e:26a5:c200:1675:190e, 443
DAD89E4565648DE138590057395624D46B092451, 80.109.197.24, 9001
DAE65AD32A074CECB30AD3FBB7504F0CDC616CD1, 213.239.213.220, 8000
DAE65AD32A074CECB30AD3FBB7504F0CDC616CD1, 2a01:4f8:a0:8070::2, 8000
DAE94877199B925D5F79C2B00D7B834D16993AF9, 199.249.230.160, 443
DAE94877199B925D5F79C2B00D7B834D16993AF9, 2620:7:6001::160, 80
DAF25DF4AD0452B958923AA9D77C54F1A5473ACD, 94.23.68.187, 9001
DAF5494BDC7A9E554CAECACCD7A82EFC76FCEF9D, 135.125.203.81, 9001
DAF646F319498E9FA0C72A8E1C05160D67C614E1, 185.220.101.173, 10173
DAF646F319498E9FA0C72A8E1C05160D67C614E1, 2a0b:f4c2:1::173, 10173
DAF82D7939B0DC2C78CAF8D505708D58A935CEA9, 152.89.106.73, 9001
DAF82D7939B0DC2C78CAF8D505708D58A935CEA9, 2a03:4000:39:2e:80f:f7ff:feb5:8af0, 9001
DB1629B59707F744A0C7933E56B6802786FFC317, 94.23.76.52, 443
DB2682153AC0CCAECD2BD1E9EBE99C6815807A1E, 185.94.29.93, 443
DB2682153AC0CCAECD2BD1E9EBE99C6815807A1E, 2a0d:5940:42:f5::, 443
DB2773D4EC264642DA8C62DBFA254B0CCE0EB8BD, 159.196.89.240, 9001
DB2A9CB1D358D06656E272AE72600D90A590FF37, 2.207.8.188, 443
DB451037C23AF3D028AE1B7E2F82BE5CA77B98A5, 107.189.8.181, 443
DB451037C23AF3D028AE1B7E2F82BE5CA77B98A5, 2605:6400:30:f49b:e2ee:34f8:c854:6f63, 443
DB5C2A8D0AEB7D59071A347D3DC87DFABE633333, 91.92.244.14, 9001
DB5DE88B4914F60CDEEF581ECCA8DEA59EF26A90, 185.162.249.126, 9001
DB5DE88B4914F60CDEEF581ECCA8DEA59EF26A90, 2a03:4000:1a:6f8:98f0:87ff:fe6a:29af, 9001
DB6005514696BFBBB8B59EE78A53D33B591DEE58, 45.141.215.90, 9100
DB603D15336F59DBF6421B3BCBE786D54CE3FED3, 94.23.148.66, 9000
DB6E19A464C8AA897F5A572313D774DEAD0DE3D0, 50.92.80.178, 9012
DB750E1CD600326E536E550534048E4F5EDF5B81, 89.147.111.89, 443
DB87A35F2671F620EA42900A74F04156ADAD153E, 159.65.14.241, 65535
DB8BF392057B83BA6C329EEB6B5CA5E9E612E217, 45.93.95.210, 443
DB8D416543346991855EAA2B5D922330F63A5F90, 5.250.179.163, 9001
DB8D55D5C85E39108EF2865907070483DC3D31BB, 212.227.225.216, 9001
DB8D55D5C85E39108EF2865907070483DC3D31BB, 2a02:247a:22c:8b00:1::1, 9001
DB951C2CF2073ECAFF08EFF6AC108B6B1C9E677D, 107.189.13.253, 9000
DB951C2CF2073ECAFF08EFF6AC108B6B1C9E677D, 2605:6400:30:f7c0:8511:b113:ca11:9baa, 9000
DB983DE87F334B4418AC85D749AF6ECD447AD291, 58.136.198.55, 9001
DBA3D441290AF38B21446A5A41952430BFD74E69, 162.237.207.53, 80
DBA3D441290AF38B21446A5A41952430BFD74E69, 2600:1700:131:c1::465, 80
DBC3D2FC8ABD59B0CBA171B9CB7907C270A5BF42, 35.133.154.83, 9001
DBC64FED17851B59951A76C5F1F54A49EFDBFC2F, 193.42.11.238, 443
DBC64FED17851B59951A76C5F1F54A49EFDBFC2F, 2a0d:5940:107:8::1, 443
DBC93B0F5225291F5D1EBF2CA4F3F90B879F00F8, 45.141.215.81, 110
DBC97D3BFE0CDCC1EAC3181C5BEC3D5C8F7D6AF4, 45.95.11.41, 443
DBD063166193A6C87DE3AE064797DDE2B1798259, 194.147.140.107, 995
DBD063166193A6C87DE3AE064797DDE2B1798259, 2001:67c:440:f887:194:147:140:107, 995
DBD0F5C45280770BC16AFDEC3428C757FF4541E1, 94.62.52.227, 9001
DBD582433770F5B4FABF631422592C50B8BABAED, 103.160.63.138, 443
DBD582433770F5B4FABF631422592C50B8BABAED, 2001:df4:f80:1:ce03:555c:c37b:1, 443
DBD67767640197FF96EC6A87684464FC48F611B6, 178.63.52.50, 9001
DBD67767640197FF96EC6A87684464FC48F611B6, 2a01:4f8:120:7335::2:9001, 9001
DBDF797B095015AB3B7AD07B44307687A3409E89, 142.171.161.79, 56143
DBDF797B095015AB3B7AD07B44307687A3409E89, 2607:f130:0:ee::347e:2640, 56143
DBED0F7418CFE5F20E9ECC4A4540D315D023AD7B, 77.172.190.93, 9001
DBFA8A337F1DB425658D698AD7388D052971C580, 185.220.101.27, 9002
DBFA8A337F1DB425658D698AD7388D052971C580, 2a0b:f4c2::27, 9002
DC0380764E7D54DA2EDB0568FC126E725BA33087, 109.70.100.2, 9003
DC0380764E7D54DA2EDB0568FC126E725BA33087, 2a03:e600:100::2, 9003
DC1F2CBEAD34EB850EB48ADF31748490496A230F, 79.118.215.182, 9001
DC2191663DD4BAECB34F949CCAC3FDA004CE5BCE, 87.118.122.30, 443
DC2191663DD4BAECB34F949CCAC3FDA004CE5BCE, 2001:1b60:3:239:1003:103:0:1, 443
DC245BC477FC667DD5121D36252517B5B166C431, 23.162.56.22, 9001
DC40A59D4D744F2C3C7A655EC6BF3A59AFA1C66C, 185.228.139.102, 9001
DC40A59D4D744F2C3C7A655EC6BF3A59AFA1C66C, 2a03:4000:23:678:b846:78ff:fe18:5ec3, 9001
DC41370A016F5DB1310DBC48B55D871A93E0D095, 45.82.167.158, 9001
DC45F23A8541332A1F94F06D0C0F52F52E0BB803, 24.132.73.154, 9001
DC48A541A1A4AE8EDBC6C286161635C9EC564E2C, 185.241.208.243, 143
DC5BACF269EFDC7FE91356F2A98ADDAA49BD82EC, 140.78.100.24, 8443
DC5CCFB69582A4334284391C4B45A2ABC9681B1C, 23.162.136.175, 9001
DC5CCFB69582A4334284391C4B45A2ABC9681B1C, 2a12:bec0:540:9c::a, 9001
DC5EAE89755A7400D60BBA13219F752E082E265E, 5.8.33.34, 443
DC5EAE89755A7400D60BBA13219F752E082E265E, 2a03:90c0:146::28a, 443
DC7E7D9AB7AD52F03B856E6DC278E9D92BF19B33, 135.181.67.210, 443
DC7E7D9AB7AD52F03B856E6DC278E9D92BF19B33, 2a01:4f9:4b:4e97::6666, 443
DC81AA3B1D51566DBF27BFA562E4047AEB1C52DA, 91.132.147.168, 443
DC81AA3B1D51566DBF27BFA562E4047AEB1C52DA, 2a03:4000:37:645::, 443
DCAA176F75B04287131C6D78B7CFDDAC6F2691D9, 84.216.26.137, 9001
DCAC7F5B07FF143C5AC54030B18B348884F77F46, 70.104.185.223, 9001
DCB0BB5DF6D7CE6467DD82193EB4A8581A0F0645, 82.165.116.173, 443
DCB7D52C94256353BA271B8B77699948AA79B284, 171.25.193.80, 443
DCB7D52C94256353BA271B8B77699948AA79B284, 2001:67c:289c:4::79, 443
DCBB22FCE37DA89C4A7E1235BF3C058E1E10F1D8, 20.160.225.224, 443
DCC6F8CEF4A305D3DC3CC481E94FF74ED980B9ED, 108.181.133.69, 443
DCCDAFB7F57641716A7AB0BBC0FBA21B3642A3DB, 172.233.154.111, 9001
DCCDAFB7F57641716A7AB0BBC0FBA21B3642A3DB, 2a01:7e03::f03c:94ff:fe8e:cf0, 9001
DCD952EE12BB39A2FC93DE7DBA01689F6B00733C, 148.113.173.94, 9001
DCF042B9CFC46D312DAC487C58F421F1FFD3B25D, 2.57.122.246, 9500
DD0AA66DD9E4E71FFAFAB658DF8300F1CEEA0364, 46.38.242.228, 9001
DD0AA66DD9E4E71FFAFAB658DF8300F1CEEA0364, 2a03:4000:7:649:e8b3:63ff:fe9a:5e24, 9001
DD0B8B4A648AE5541AF5C73F354C8E149CEDD4DD, 15.204.226.3, 443
DD0B8B4A648AE5541AF5C73F354C8E149CEDD4DD, 2604:2dc0:101:200::c25, 443
DD0C8EEC5CA402A9FA4478F10C31A440F71F6885, 195.201.9.37, 143
DD148BA18398F8E2B1FC544B2DDCDD99EBEC4BAF, 128.140.2.186, 443
DD148BA18398F8E2B1FC544B2DDCDD99EBEC4BAF, 2a01:4f8:c0c:f8cd::1, 443
DD428D54A03BC7CFB0B5CB0F44A7A1E98341AEA0, 61.213.68.129, 442
DD4F91008F564CDEE5C9821D98C17AF76607D590, 141.148.158.200, 443
DD60CABFEE514E50E8E4B502457E62F667538573, 185.241.208.204, 9600
DD68CED74414FF446E52596462CEDAEF7E66BED7, 194.26.192.77, 7100
DD6AD9D7D6E857F71ED1A9AC25A7DF4BCBFDC60A, 109.70.100.6, 9004
DD6AD9D7D6E857F71ED1A9AC25A7DF4BCBFDC60A, 2a03:e600:100::6, 9004
DD7BD3E5BD0BA48A8C70B0CDF017FA5988B87E27, 45.148.122.114, 9001
DD8256B69665D0888BDC12B8066C7D311488E05F, 45.141.215.61, 8430
DD8AEAF510DF153FCFF3D691DE02C0D212AB0049, 83.63.19.223, 9001
DD92B0F3D3BE41A5DBDAE19BB6B7B49CD5EBF1DC, 45.92.1.74, 7100
DD9849BD5CF3DC769FA2AEDBF9F15BF5B96A6957, 199.249.230.175, 443
DD9849BD5CF3DC769FA2AEDBF9F15BF5B96A6957, 2620:7:6001::175, 80
DDAF7FC730C179260427EE2BEA34EB78E3B60A3D, 89.147.108.209, 9001
DDB58CC679B2F14079E61A56E55F6ED53E8165DB, 2.57.122.246, 9400
DDCB8B4BAE6CC00CF4B0712DC77563E2F81F86E2, 146.70.137.114, 58342
DDCB8B4BAE6CC00CF4B0712DC77563E2F81F86E2, 2001:470:1f10:53c::2, 58342
DDD2070285C0CF9AF0481851B5CAE54C35CCDA42, 37.46.208.113, 443
DDD2070285C0CF9AF0481851B5CAE54C35CCDA42, 2a00:19a0:3:d0:0:252e:d071:1, 443
DDD34FBE0BF10B8B857D66034FBB57D442069223, 23.135.248.233, 443
DDD4D921B4687C7854B2A26D5D92E8AF5DEAADBA, 91.208.197.144, 42069
DDDA625FF6C1F1F4554281C2D6DC3FBAD092CB5F, 51.77.210.24, 9001
DDE81ED758DBC105C954F806132F38E09DA073EE, 144.217.94.159, 9001
DDEC80DF25CF768787A0EFB5CB38B5517F4103ED, 87.149.68.81, 9001
DDF007155E55D584EA1A2F7657D5B00C19020582, 148.113.173.109, 9001
DDF458ADF897A5EB0B894023C084B3C5B2F3B15B, 45.15.157.177, 443
DDF458ADF897A5EB0B894023C084B3C5B2F3B15B, 2a12:5940:f0a8::2, 443
DE053015E8F6370C3AA6BCD31717CAC3538E51E8, 45.141.215.56, 143
DE129CAF9E0303513C103A2F697ACE12AE2C8DB4, 194.15.115.212, 9001
DE15A1432DFB127B49F4C6FD9D48771683732995, 109.104.155.20, 9001
DE1AE212376B8E1A5E43032F6E444CD8962C14B5, 192.42.116.179, 9006
DE1AE212376B8E1A5E43032F6E444CD8962C14B5, 2001:67c:6ec:203:192:42:116:179, 9006
DE2FAECAA0D71A4EB543C69ED418B77A52CA9842, 116.203.195.42, 9001
DE2FAECAA0D71A4EB543C69ED418B77A52CA9842, 2a01:4f8:1c0c:7fe9::1, 9001
DE35BB3C54CC93105A2701984C54B86B8EB08CF8, 178.218.144.113, 9001
DE3931572AF2F997C3F7F1D432E8CE658E62D775, 45.141.215.97, 9100
DE3A33A456F5EF4BC4860A13ADC3C6B7ED182EFA, 178.32.41.33, 8080
DE43A8E7198844F6A19F5457B476415288F0A3AD, 85.30.131.60, 9001
DE4F7A7B2DF8689B1F8D23ABA9E320D17638EAFD, 199.249.230.151, 443
DE4F7A7B2DF8689B1F8D23ABA9E320D17638EAFD, 2620:7:6001::151, 80
DE50637D1A0B883481EA153CB25898E4C910B052, 192.42.116.192, 9007
DE50637D1A0B883481EA153CB25898E4C910B052, 2001:67c:6ec:203:192:42:116:192, 9007
DE55EF7D739AD970812515770BFC9452BA430FD3, 216.205.161.171, 9001
DE61F3149B93298D8723722CEE6BAC99E547858D, 217.182.75.0, 9001
DE61F3149B93298D8723722CEE6BAC99E547858D, 2001:41d0:601:1100::3fd, 9001
DE63BDF7A8E0908FF77D50B069C837B33F4E7E01, 208.72.154.158, 443
DE63BDF7A8E0908FF77D50B069C837B33F4E7E01, 2001:19f0:c000:ccec:5400:4ff:febb:4cb0, 443
DE74E8C4F3CF0FBBCB7E761BB3072050D1D4DD88, 217.199.199.250, 9001
DE74E8C4F3CF0FBBCB7E761BB3072050D1D4DD88, 2a00:4d80::1, 9001
DE847D94E78B2E560AB87D272DC90192D3144F17, 109.70.100.3, 9000
DE847D94E78B2E560AB87D272DC90192D3144F17, 2a03:e600:100::3, 9000
DE85FE246ED482EA07BCDCF5D769B0ED649817F7, 94.142.244.16, 9002
DE85FE246ED482EA07BCDCF5D769B0ED649817F7, 2a02:898:218::1, 9002
DE879EBAF50B900E1940A97B048293006874EA93, 140.78.100.40, 5443
DE8E2A03065A4532A99C26E8737AA5F48C775D70, 194.36.146.145, 443
DE8E2A03065A4532A99C26E8737AA5F48C775D70, 2a03:4000:4d:f9e::1, 443
DE915B27AF0453595540924D28B8BA74D1276D31, 89.39.105.55, 9001
DE9317A1C4B5A95AFE78ECAC82B5DB6A7018B36B, 199.195.253.180, 9000
DE9317A1C4B5A95AFE78ECAC82B5DB6A7018B36B, 2605:6400:10:984:41e7:4ad6:a11e:cdcc, 9000
DE9B97B7E056FE1DFB2413C9E56AB25E72C5C2CD, 83.212.104.45, 9001
DE9B97B7E056FE1DFB2413C9E56AB25E72C5C2CD, 2001:648:2ffc:1225:a800:4ff:fe0c:28b, 9001
DEA24A41714FEEBE33207BDE4C7A486617C669A1, 172.245.55.112, 9001
DEC4DE700CF5EBAF34EE988F894380FD410568AE, 88.216.223.2, 53
DEC4DE700CF5EBAF34EE988F894380FD410568AE, 2a0e:97c0:0:1::1, 53
DEDC9EFECF3CCFC40FFA8E2B1157FB7839C82CA9, 192.42.116.198, 9004
DEDC9EFECF3CCFC40FFA8E2B1157FB7839C82CA9, 2001:67c:6ec:203:192:42:116:198, 9004
DEE13246F9210A68570389389FA08CC155908B34, 84.158.0.51, 9001
DEE89AC85B48582F10F5C3814A29A8EBC932731B, 193.37.252.51, 61457
DEE89AC85B48582F10F5C3814A29A8EBC932731B, 2a0d:5600:6:115:4f8e:492b:f09:eefd, 61457
DEEA6726D599008D656B3CBA1611D2361C7E2833, 185.100.85.24, 9002
DEEA6726D599008D656B3CBA1611D2361C7E2833, 2a06:1700:0:12::3, 9002
DEF3365F1C012F80E56877B5EF05CE72BDEB0CCC, 139.162.210.252, 443
DF01A08112D7FDA1A21FBBBA4454911B63EBCDFE, 184.99.102.136, 9883
DF20497E487A979995D851A5BCEC313DF7E5BC51, 199.249.230.109, 443
DF20497E487A979995D851A5BCEC313DF7E5BC51, 2620:7:6001::109, 80
DF284957A337220FB4B8782E0D0ABBE654551479, 128.140.81.180, 443
DF284957A337220FB4B8782E0D0ABBE654551479, 2a01:4f8:c012:a023::1, 443
DF3515444A25062DE5279C05B10B2E80EF5395F0, 93.239.101.87, 9100
DF390860B5610B8E99C5A78B4099A3705CD36B17, 185.220.100.251, 9000
DF390860B5610B8E99C5A78B4099A3705CD36B17, 2a0b:f4c0:16c:5::1, 9000
DF55C90D7EB87A13B044259951CA784F2F596E8D, 107.189.10.175, 9000
DF55C90D7EB87A13B044259951CA784F2F596E8D, 2605:6400:30:f753:891d:ee77:e97c:741a, 9000
DF68B25F31AF1BAD0448575F1045BB3B4EE6E5D6, 45.138.16.240, 9000
DF6F2B91C93270771C8EC92D243A7CB6234244A1, 58.185.69.242, 443
DF6F7908E7FDEEE5DE6DD9C92F7C9DFB20B0CE2A, 144.76.3.174, 9030
DF6F7908E7FDEEE5DE6DD9C92F7C9DFB20B0CE2A, 2a01:4f8:190:73a4::2, 9030
DF72486A572ADB4A1E764BEB7C7C5D2925B27F31, 185.220.101.143, 30343
DF72486A572ADB4A1E764BEB7C7C5D2925B27F31, 2a0b:f4c2:1::143, 10343
DF77EEFE2F6899D6911A3AD69EA6307BFBC4C7BD, 95.217.71.73, 9001
DF77EEFE2F6899D6911A3AD69EA6307BFBC4C7BD, 2a01:4f9:4a:f004::a, 9001
DF7868EAF856654E73E72F774BF3CE1FEC5CB049, 51.81.93.145, 9001
DF7F3FB4D5558E0831EE79B44252C7DE0C6AFF68, 185.181.60.135, 9001
DF7F3FB4D5558E0831EE79B44252C7DE0C6AFF68, 2a03:94e0:ffff:185:181:60:0:135, 9001
DF86098968BBCD963E38E03FC3FC1837EF667C13, 77.68.30.104, 9001
DF885E50651903A212EE519BE5A58397AD2E0975, 23.108.55.71, 443
DF89D4BBE9E9FBCE65124C06A08FDDEC93ADD559, 91.112.69.62, 443
DF8F92C88532ED14881760D72BF8A3DD5A772C18, 23.239.5.247, 9001
DF8F92C88532ED14881760D72BF8A3DD5A772C18, 2600:3c01::f03c:91ff:fe70:4111, 9001
DFA40306BEA6EAF28CEF4AFED473A2877A90F9B5, 194.88.105.13, 33914
DFA46FE65F01E255D544EF3E7DA9217D51096142, 194.126.173.158, 24752
DFA97DED4CE79FF6F31DAF917C2810CCE8729E9D, 45.138.16.113, 9000
DFB0A058B868F239C6B26681AD09A36F94517777, 192.53.171.194, 9001
DFB0A058B868F239C6B26681AD09A36F94517777, 2600:3c00::f03c:92ff:fe27:74b7, 9001
DFB90EF2DC1B88C52C1DF8D4A149BA8E0593338D, 149.102.145.222, 443
